RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading,REC,FileName
625508488,1766652727151722,0,0,-0.0028,0.0003,1.0007,0.0176,-0.0182,-0.0208,-34.6558,5.0347,38.4875,23.98,-0.06,0.14,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625512488,1766652727155722,0,0,-0.0027,0.0002,1.0006,0.01,-0.0335,-0.0208,-34.6558,5.0347,38.4875,23.98,-0.06,0.14,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625516488,1766652727159722,0,0,-0.0024,0.0003,1.0006,0.01,-0.0411,-0.0208,-34.6558,5.0347,38.4875,23.99,-0.06,0.14,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625568488,1766652727211722,0,0,-0.0029,0.0005,1.0,0.0253,-0.0106,0.0327,-34.6558,5.0347,38.4875,23.99,-0.04,0.14,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625572488,1766652727215722,0,0,-0.0028,0.0003,0.9994,0.0481,-0.0182,0.0174,-34.6558,5.0347,38.4875,23.99,-0.04,0.14,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625576488,1766652727219722,0,0,-0.0027,0.0002,0.9993,0.0405,-0.0182,0.0021,-34.6558,5.0347,38.4875,23.99,-0.04,0.14,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625580488,1766652727223722,0,0,-0.0026,0.0001,0.999,0.0481,-0.003,0.0021,-34.6558,5.0347,38.4875,23.99,-0.04,0.14,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625624488,1766652727267722,0,0,-0.0021,0.0003,1.0003,0.0558,-0.0335,-0.0284,-33.9413,5.3943,39.5277,23.98,0.0,0.14,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625628488,1766652727271722,0,0,-0.0021,0.0004,1.0005,0.0481,-0.0182,-0.0055,-33.9413,5.3943,39.5277,23.98,0.0,0.14,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625632488,1766652727275722,0,0,-0.002,0.0006,1.0003,0.0481,-0.0106,0.0021,-33.9413,5.3943,39.5277,23.98,0.01,0.14,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625636488,1766652727279722,0,0,-0.0018,0.0009,1.0001,0.0558,-0.0106,0.0021,-33.9413,5.3943,39.5277,23.98,0.01,0.14,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625688488,1766652727331722,0,0,-0.0029,-0.0003,0.9993,-0.0205,-0.0335,-0.0131,-33.9413,5.3943,39.5277,23.98,0.05,0.13,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625692488,1766652727335722,0,0,-0.0029,-0.0003,0.9989,-0.0129,-0.0411,-0.0131,-33.9413,5.3943,39.5277,23.99,0.05,0.13,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625696488,1766652727339722,0,0,-0.0027,-0.0003,0.9991,-0.0129,-0.0487,-0.0208,-33.9413,5.3943,39.5277,23.98,0.05,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625700488,1766652727343722,0,0,-0.0024,-0.0001,0.999,-0.0205,-0.0411,-0.0131,-33.9413,5.3943,39.5277,23.98,0.05,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625744488,1766652727387722,0,0,-0.0026,-0.0002,1.0004,0.01,-0.0411,0.0021,-33.9413,5.3943,38.4875,23.98,0.06,0.13,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625748234,1766652727391468,0,0,-0.0024,-0.0004,1.0002,0.0024,-0.0335,0.0174,-33.9413,5.3943,38.4875,23.98,0.06,0.13,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625752235,1766652727395469,0,0,-0.0023,-0.0004,1.0,0.01,-0.0182,0.0098,-33.9413,5.3943,38.4875,23.98,0.06,0.13,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625756234,1766652727399468,0,0,-0.0024,-0.0004,1.0,0.01,-0.0182,0.0021,-33.9413,5.3943,38.4875,23.99,0.06,0.13,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625808488,1766652727451722,0,0,-0.0024,-0.0003,0.9998,0.0253,-0.0335,0.0021,-33.9413,5.3943,38.4875,23.98,0.06,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625812488,1766652727455722,0,0,-0.0024,-0.0003,0.9995,0.0024,-0.0106,0.0098,-33.9413,5.3943,38.4875,23.99,0.06,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625816488,1766652727459722,0,0,-0.0023,-0.0003,0.9996,0.01,-0.003,0.0021,-33.9413,5.3943,38.4875,23.99,0.06,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625820488,1766652727463722,0,0,-0.0022,-0.0005,0.9996,0.01,-0.003,0.0098,-33.9413,5.3943,38.4875,23.99,0.06,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625864488,1766652727507722,0,0,-0.0028,-0.0003,0.9992,0.0253,-0.0335,-0.0131,-35.0131,4.675,38.1407,23.98,0.03,0.13,8.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625868488,1766652727511722,0,0,-0.0025,-0.0003,0.9994,0.0176,-0.0487,-0.0131,-35.0131,4.675,38.1407,23.99,0.02,0.13,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625872488,1766652727515722,0,0,-0.0026,-0.0003,0.9994,0.0176,-0.0564,0.0021,-35.0131,4.675,38.1407,23.99,0.01,0.13,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625876488,1766652727519722,0,0,-0.0027,-0.0001,0.9994,0.0176,-0.0564,0.0021,-35.0131,4.675,38.1407,23.99,0.01,0.14,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625928488,1766652727571722,0,0,-0.0026,-0.0004,0.9994,0.0558,-0.0411,-0.0055,-35.0131,4.675,38.1407,23.98,-0.07,0.15,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625932488,1766652727575722,0,0,-0.0027,-0.0008,0.9993,0.0405,-0.0411,-0.0055,-35.0131,4.675,38.1407,23.98,-0.07,0.15,8.51,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625936488,1766652727579722,0,0,-0.0026,-0.0005,0.9995,0.0405,-0.0411,-0.0055,-35.0131,4.675,38.1407,23.98,-0.07,0.15,8.51,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625940488,1766652727583722,0,0,-0.0024,-0.0008,0.9996,0.0405,-0.0564,0.0021,-35.0131,4.675,38.1407,23.99,-0.08,0.15,8.5,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625984488,1766652727627722,0,0,-0.0023,0.0001,0.9992,0.01,-0.0335,0.0021,-34.4772,4.8549,38.6608,23.98,-0.1,0.15,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625988488,1766652727631722,0,0,-0.002,0.0002,0.9994,0.0024,-0.0487,-0.036,-34.4772,4.8549,38.6608,23.98,-0.1,0.15,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625992488,1766652727635722,0,0,-0.0019,0.0003,0.9995,0.01,-0.0411,-0.036,-34.4772,4.8549,38.6608,23.98,-0.1,0.15,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
625996488,1766652727639722,0,0,-0.0018,0.0005,0.9994,0.01,-0.0411,-0.036,-34.4772,4.8549,38.6608,23.98,-0.1,0.15,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626048488,1766652727691722,0,0,-0.0022,0.0003,0.9994,0.01,-0.003,-0.0055,-34.4772,4.8549,38.6608,23.99,-0.09,0.14,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626052242,1766652727695476,0,0,-0.0021,0.0003,0.9994,0.0176,-0.0182,-0.0131,-34.4772,4.8549,38.6608,23.99,-0.08,0.14,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626056234,1766652727699468,0,0,-0.0022,0.0001,0.9994,0.0176,-0.0106,-0.0131,-34.4772,4.8549,38.6608,23.99,-0.08,0.14,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626060234,1766652727703468,0,0,-0.0021,0.0002,0.9995,0.0024,-0.0258,-0.0131,-34.4772,4.8549,38.6608,23.99,-0.08,0.14,8.42,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626112234,1766652727755468,0,0,-0.0025,0.0009,1.0012,0.0024,-0.0106,-0.0208,-33.584,4.675,39.1809,23.99,-0.08,0.14,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626116234,1766652727759468,0,0,-0.0026,0.0009,1.0012,0.0176,-0.0258,-0.0055,-33.584,4.675,39.1809,23.99,-0.08,0.14,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626120234,1766652727763468,0,0,-0.0025,0.001,1.0009,0.0024,-0.0258,-0.0055,-33.584,4.675,39.1809,23.99,-0.08,0.14,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626124488,1766652727767722,0,0,-0.0026,0.0011,1.0004,0.0024,-0.0106,-0.0131,-33.584,4.675,39.1809,23.99,-0.08,0.14,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626169488,1766652727812722,0,0,-0.0029,0.0002,1.0006,0.01,-0.003,-0.0131,-33.584,4.675,39.1809,23.98,-0.07,0.15,8.37,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626173488,1766652727816722,0,0,-0.0028,0.0003,1.0,0.01,0.0047,-0.0208,-33.584,4.675,39.1809,23.98,-0.07,0.15,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626177488,1766652727820722,0,0,-0.0028,0.0004,1.0001,0.01,0.0047,-0.036,-33.584,4.675,39.1809,23.98,-0.07,0.15,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626181488,1766652727824722,0,0,-0.0028,0.0002,1.0001,0.0176,-0.0106,-0.0436,-33.584,4.675,39.1809,23.98,-0.07,0.15,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626233488,1766652727876722,0,0,-0.0027,0.0002,0.9992,0.01,-0.0258,-0.0208,-34.1199,4.8549,37.2739,23.98,-0.07,0.16,8.34,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626237488,1766652727880722,0,0,-0.0026,0.0003,0.999,0.0024,-0.0182,-0.0131,-34.1199,4.8549,37.2739,23.98,-0.07,0.16,8.34,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626241488,1766652727884722,0,0,-0.0025,0.0003,0.9993,0.0024,-0.003,-0.0131,-34.1199,4.8549,37.2739,23.98,-0.07,0.16,8.34,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626245488,1766652727888722,0,0,-0.0024,0.0001,0.999,0.01,-0.0106,-0.0208,-34.1199,4.8549,37.2739,23.98,-0.07,0.16,8.33,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626289488,1766652727932722,0,0,-0.0021,-0.0001,1.0004,0.01,-0.0335,-0.0513,-34.1199,4.8549,37.2739,23.99,-0.06,0.15,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626293488,1766652727936722,0,0,-0.002,0.0001,1.0002,0.0253,-0.0335,-0.0436,-34.1199,4.8549,37.2739,23.99,-0.05,0.15,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626297488,1766652727940722,0,0,-0.0021,-0.0001,1.0,0.0329,-0.0335,-0.0436,-34.1199,4.8549,37.2739,23.99,-0.05,0.15,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626301488,1766652727944722,0,0,-0.0024,-0.0005,0.9997,0.0253,-0.0335,-0.0513,-34.1199,4.8549,37.2739,23.99,-0.05,0.15,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626353237,1766652727996471,0,0,-0.0024,-0.0002,0.9993,0.01,-0.0182,0.0021,-34.1199,4.8549,37.2739,23.99,-0.06,0.15,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626357234,1766652728000468,0,0,-0.0023,-0.0002,0.9996,-0.0053,-0.0106,0.0021,-34.1199,4.8549,37.2739,23.99,-0.06,0.15,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626361243,1766652728004477,0,0,-0.0023,0.0001,1.0001,-0.0053,-0.0106,-0.0131,-34.1199,4.8549,37.2739,23.98,-0.06,0.15,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626365488,1766652728008722,0,0,-0.0025,0.0002,1.0006,0.0024,-0.003,0.0098,-34.1199,4.8549,37.2739,23.98,-0.05,0.15,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626409235,1766652728052469,0,0,-0.0025,-0.0002,0.9994,0.01,0.0047,0.0021,-34.1199,4.8549,37.2739,23.99,-0.05,0.15,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626413234,1766652728056468,0,0,-0.0027,-0.0004,0.9992,0.01,-0.0106,0.0021,-34.1199,4.8549,37.2739,23.98,-0.05,0.15,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626417234,1766652728060468,0,0,-0.0026,-0.0004,0.9989,0.0176,-0.003,-0.0055,-34.1199,4.8549,37.2739,23.98,-0.05,0.15,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626421488,1766652728064722,0,0,-0.0028,0.0,0.9988,0.0024,0.0047,-0.0131,-34.1199,4.8549,37.2739,23.98,-0.05,0.15,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626473488,1766652728116722,0,0,-0.0033,-0.0003,0.9997,0.0405,0.0123,-0.0436,-34.1199,4.8549,37.2739,23.99,-0.04,0.16,8.29,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626477488,1766652728120722,0,0,-0.0032,-0.0003,0.9997,0.0329,0.0047,-0.0436,-33.2267,3.9558,38.1407,23.99,-0.05,0.16,8.28,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626481488,1766652728124722,0,0,-0.003,-0.0005,0.9997,0.0253,-0.0106,-0.0589,-33.2267,3.9558,38.1407,23.99,-0.06,0.16,8.27,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626485488,1766652728128722,0,0,-0.0028,-0.0002,0.9996,0.0329,-0.0106,-0.0665,-33.2267,3.9558,38.1407,23.99,-0.07,0.16,8.26,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626529488,1766652728172722,0,0,-0.0022,0.0,1.0,0.0024,-0.0335,-0.0589,-33.2267,3.9558,38.1407,23.98,-0.13,0.17,8.17,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626533488,1766652728176722,0,0,-0.0021,0.0001,1.0,-0.0205,-0.0182,-0.0742,-33.2267,3.9558,38.1407,23.98,-0.14,0.17,8.16,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626537488,1766652728180722,0,0,-0.002,0.0001,1.0006,-0.0358,-0.0182,-0.0665,-33.2267,3.9558,38.1407,23.98,-0.14,0.17,8.16,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626541488,1766652728184722,0,0,-0.0025,0.0001,1.0003,-0.0282,-0.0106,-0.0589,-33.2267,3.9558,38.1407,23.98,-0.14,0.17,8.15,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626593488,1766652728236722,0,0,-0.0029,-0.0003,0.9992,-0.0129,-0.0182,-0.0436,-33.2267,3.9558,38.1407,23.98,-0.19,0.18,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626597488,1766652728240722,0,0,-0.0031,-0.0004,0.9993,-0.0053,-0.0258,-0.0436,-33.2267,3.9558,38.1407,23.99,-0.19,0.18,8.05,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626601488,1766652728244722,0,0,-0.0029,-0.0004,0.9991,0.01,-0.0182,-0.0436,-32.8694,5.3943,38.1407,23.99,-0.19,0.18,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626605488,1766652728248722,0,0,-0.0026,-0.0002,0.999,0.0024,-0.0182,-0.0436,-32.8694,5.3943,38.1407,23.98,-0.17,0.18,8.06,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626657488,1766652728300722,0,0,-0.0024,0.0003,0.9998,-0.0205,-0.0487,-0.036,-32.8694,5.3943,38.1407,23.99,-0.01,0.15,8.17,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626661488,1766652728304722,0,0,-0.0029,0.0005,1.0001,-0.0358,-0.0411,-0.0284,-32.8694,5.3943,38.1407,23.99,-0.0,0.15,8.18,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626665488,1766652728308722,0,0,-0.0031,0.0005,0.9996,-0.0358,-0.0258,-0.0284,-32.8694,5.3943,38.1407,23.99,0.01,0.15,8.19,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626669488,1766652728312722,0,0,-0.0031,0.0004,0.9995,-0.0358,-0.0487,-0.0131,-32.8694,5.3943,38.1407,23.99,0.01,0.15,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626713234,1766652728356468,0,0,-0.0026,-0.0002,0.9996,0.0176,-0.0106,0.025,-32.8694,5.3943,38.1407,23.98,0.08,0.14,8.27,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626717488,1766652728360722,0,0,-0.0026,-0.0003,0.9991,-0.0053,-0.0182,-0.0055,-32.8694,5.3943,38.1407,23.99,0.08,0.14,8.27,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626721236,1766652728364470,0,0,-0.0026,-0.0001,0.9987,0.0024,-0.0258,-0.0131,-32.8694,5.3943,38.1407,23.98,0.09,0.14,8.28,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626725234,1766652728368468,0,0,-0.0026,-0.0003,0.9986,-0.0053,-0.0182,-0.0131,-32.8694,5.3943,38.1407,23.98,0.09,0.14,8.29,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626777488,1766652728420722,0,0,-0.0024,-0.0007,0.9991,0.0176,-0.0335,0.0174,-32.8694,5.3943,38.1407,23.99,0.13,0.12,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626781236,1766652728424470,0,0,-0.0024,-0.0004,0.9991,0.01,-0.0258,0.025,-32.8694,5.3943,38.1407,23.99,0.13,0.12,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626785234,1766652728428468,0,0,-0.0025,-0.0004,0.9986,0.01,-0.0258,0.0327,-32.8694,5.3943,38.1407,23.98,0.13,0.12,8.37,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626789488,1766652728432722,0,0,-0.0026,-0.0001,0.9989,0.0024,-0.0182,0.0174,-32.8694,5.3943,38.1407,23.98,0.13,0.12,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626833488,1766652728476722,0,0,-0.0029,0.0004,1.0003,0.0024,-0.0487,-0.0055,-32.8694,5.3943,38.1407,23.97,0.15,0.12,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626837488,1766652728480722,0,0,-0.0029,0.0005,1.0003,-0.0053,-0.0411,-0.0055,-32.8694,5.3943,38.1407,23.97,0.15,0.12,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626841488,1766652728484722,0,0,-0.0027,0.0008,1.0006,-0.0053,-0.0411,-0.0055,-32.8694,5.3943,38.1407,23.98,0.15,0.12,8.44,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626845488,1766652728488722,0,0,-0.0028,0.001,1.0006,0.0024,-0.0182,-0.0131,-32.8694,5.3943,38.1407,23.98,0.15,0.12,8.44,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626897488,1766652728540722,0,0,-0.0021,0.0005,0.9991,0.0024,-0.0182,0.025,-32.5122,5.0347,37.794,23.97,0.14,0.13,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626901488,1766652728544722,0,0,-0.0021,0.0005,0.999,0.0176,-0.0258,0.0403,-32.5122,5.0347,37.794,23.98,0.14,0.13,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626905488,1766652728548722,0,0,-0.002,0.0005,0.9989,0.01,-0.003,0.0327,-32.5122,5.0347,37.794,23.98,0.13,0.13,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626909488,1766652728552722,0,0,-0.002,0.0005,0.9996,0.0176,-0.0106,0.0327,-32.5122,5.0347,37.794,23.97,0.13,0.13,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626953488,1766652728596722,0,0,-0.0022,0.0002,0.9981,0.01,-0.0182,0.0021,-32.5122,5.0347,37.794,23.99,0.12,0.12,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626958487,1766652728601721,0,0,-0.0024,0.0005,0.9986,0.01,-0.0182,0.0174,-32.5122,5.0347,37.794,23.99,0.12,0.12,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626962488,1766652728605722,0,0,-0.0024,0.0003,0.999,0.0176,-0.0106,0.0174,-32.5122,5.0347,37.794,23.99,0.11,0.12,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
626966488,1766652728609722,0,0,-0.0026,0.0001,0.9994,0.0176,-0.0106,0.0174,-32.5122,5.0347,37.794,23.98,0.11,0.12,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627018235,1766652728661469,0,0,-0.0028,-0.0001,0.9993,-0.0053,-0.0335,0.025,-33.9413,6.1135,38.8342,23.98,0.18,0.11,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627022488,1766652728665722,0,0,-0.0033,-0.0,0.9993,-0.0205,-0.0335,0.0098,-33.9413,6.1135,38.8342,23.98,0.18,0.11,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627026489,1766652728669723,0,0,-0.0031,-0.0001,0.9995,-0.0358,-0.0258,0.0098,-33.9413,6.1135,38.8342,23.98,0.19,0.11,8.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627030488,1766652728673722,0,0,-0.0029,-0.0003,0.9993,-0.0282,-0.0106,0.025,-33.9413,6.1135,38.8342,23.98,0.19,0.11,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627070234,1766652728713468,0,0,-0.0026,0.0007,0.9984,-0.0053,-0.0411,-0.0055,-33.9413,6.1135,38.8342,23.98,0.23,0.11,8.7,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627074236,1766652728717470,0,0,-0.0027,0.0008,0.9989,-0.0129,-0.0564,0.0098,-33.9413,6.1135,38.8342,23.98,0.23,0.11,8.71,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627078234,1766652728721468,0,0,-0.0029,0.0009,0.9997,0.0024,-0.0335,0.0021,-33.9413,6.1135,38.8342,23.98,0.24,0.11,8.72,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627082488,1766652728725722,0,0,-0.0027,0.0007,0.9995,-0.0053,-0.0182,0.0021,-33.9413,6.1135,38.8342,23.98,0.24,0.11,8.73,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627138488,1766652728781722,0,0,-0.0025,-0.0003,1.0012,0.01,-0.0258,-0.0055,-33.2267,3.5962,38.1407,23.99,0.03,0.14,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627142488,1766652728785722,0,0,-0.0027,-0.0003,1.0011,0.0176,-0.0182,0.0021,-33.2267,3.5962,38.1407,23.99,0.02,0.14,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627146488,1766652728789722,0,0,-0.0026,-0.0,1.001,-0.0053,-0.0182,0.0098,-33.2267,3.5962,38.1407,23.99,-0.0,0.14,8.57,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627150488,1766652728793722,0,0,-0.0026,-0.0001,1.0007,-0.0129,-0.0182,0.0021,-33.2267,3.5962,38.1407,23.99,-0.02,0.14,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627190488,1766652728833722,0,0,-0.0028,0.0006,1.0001,0.0024,-0.003,0.025,-33.2267,3.5962,38.1407,23.99,-0.15,0.16,8.42,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627194488,1766652728837722,0,0,-0.0029,0.0008,1.0002,0.01,0.0047,0.0403,-33.2267,3.5962,38.1407,23.99,-0.15,0.17,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627198488,1766652728841722,0,0,-0.0031,0.0008,1.0001,0.01,-0.0182,0.0403,-33.2267,3.5962,38.1407,23.99,-0.16,0.17,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627202488,1766652728845722,0,0,-0.0032,0.0008,1.0003,0.01,-0.0182,0.025,-33.2267,3.5962,38.1407,23.99,-0.17,0.17,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627254488,1766652728897722,0,0,-0.0023,0.0003,1.0005,0.0176,-0.003,0.0403,-33.7626,4.8549,39.3543,23.98,-0.17,0.17,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627258488,1766652728901722,0,0,-0.0025,0.0005,1.0003,0.01,-0.0106,0.0479,-33.7626,4.8549,39.3543,23.98,-0.16,0.17,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
627262488,1766652728905722,0,0,-0.0024,0.0005,1.0004,-0.0053,-0.0182,0.0479,-33.7626,4.8549,39.3543,23.98,-0.15,0.17,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
